latitude,longitude,state,district,event_date,area_ha,severity,trigger
25.45099,91.90405,Meghalaya,East Khasi Hills,2001-07-05,12.68,0.1501,monsoon
25.49745,91.90690,Meghalaya,East Khasi Hills,2019-08-14,58.76,0.3008,monsoon
25.50541,91.90972,Meghalaya,East Khasi Hills,2008-08-26,5.97,0.3422,monsoon
25.44083,91.96236,Meghalaya,East Khasi Hills,2014-08-23,49.77,0.3146,monsoon
25.49666,91.83484,Meghalaya,East Khasi Hills,2011-09-15,35.69,0.2537,monsoon
25.50032,91.91054,Meghalaya,East Khasi Hills,2005-06-06,14.77,0.2724,monsoon
25.56841,91.97740,Meghalaya,East Khasi Hills,2021-08-10,44.77,0.2552,monsoon
25.57245,91.79592,Meghalaya,East Khasi Hills,2003-08-20,5.16,0.2919,monsoon
25.48025,91.91078,Meghalaya,East Khasi Hills,1998-06-05,46.49,0.1727,monsoon
25.48716,91.86488,Meghalaya,East Khasi Hills,2016-08-15,35.44,0.5930,monsoon
25.53986,91.87776,Meghalaya,East Khasi Hills,2013-06-01,6.73,0.3753,monsoon
25.46489,91.84571,Meghalaya,East Khasi Hills,2020-07-10,4.86,0.2189,monsoon
25.53532,91.88983,Meghalaya,East Khasi Hills,2009-07-07,45.08,0.2775,monsoon
25.49473,92.01048,Meghalaya,East Khasi Hills,1998-06-20,17.65,0.2277,monsoon
25.44184,91.82413,Meghalaya,East Khasi Hills,1998-09-26,53.37,0.1344,monsoon
25.44259,91.82982,Meghalaya,East Khasi Hills,2008-06-05,45.75,0.4851,monsoon
25.58682,91.82188,Meghalaya,East Khasi Hills,2004-07-23,41.92,0.0374,monsoon
25.49061,92.00365,Meghalaya,East Khasi Hills,2021-09-19,16.79,0.1432,monsoon
25.59842,91.87226,Meghalaya,East Khasi Hills,2000-09-28,42.57,0.4865,monsoon
25.46918,91.89846,Meghalaya,East Khasi Hills,2020-06-26,56.89,0.4913,monsoon
25.51747,91.87583,Meghalaya,East Khasi Hills,2003-07-03,5.58,0.2439,monsoon
25.64356,91.84333,Meghalaya,East Khasi Hills,2000-08-21,19.64,0.1360,monsoon
25.43656,91.88589,Meghalaya,East Khasi Hills,2004-09-17,14.16,0.1283,monsoon
25.38613,92.04749,Meghalaya,East Khasi Hills,2001-09-04,23.66,0.2581,monsoon
25.57720,91.98352,Meghalaya,East Khasi Hills,2008-08-08,44.57,0.0952,monsoon
25.45039,91.84882,Meghalaya,East Khasi Hills,2006-06-26,28.51,0.3084,monsoon
25.49876,91.93885,Meghalaya,East Khasi Hills,2011-09-16,34.29,0.3755,monsoon
25.46484,91.85011,Meghalaya,East Khasi Hills,2011-06-10,18.92,0.2438,monsoon
25.51609,91.79342,Meghalaya,East Khasi Hills,1998-06-09,8.56,0.3075,monsoon
25.44297,91.96117,Meghalaya,East Khasi Hills,2001-08-24,16.09,0.3944,monsoon
25.48920,91.96961,Meghalaya,East Khasi Hills,2002-08-08,51.59,0.2720,monsoon
25.52699,91.96276,Meghalaya,East Khasi Hills,2002-06-05,36.18,0.2502,monsoon
25.43950,91.87181,Meghalaya,East Khasi Hills,2000-06-17,22.74,0.6432,monsoon
25.45799,91.88999,Meghalaya,East Khasi Hills,2005-08-28,47.42,0.3316,monsoon
25.47916,91.94499,Meghalaya,East Khasi Hills,2011-07-06,3.96,0.4022,monsoon
25.41427,91.92349,Meghalaya,East Khasi Hills,2005-08-08,15.31,0.3203,monsoon
25.47465,91.87638,Meghalaya,East Khasi Hills,2006-07-14,13.88,0.2893,monsoon
25.50713,91.80286,Meghalaya,East Khasi Hills,2009-08-06,59.12,0.2826,monsoon
25.47603,91.90683,Meghalaya,East Khasi Hills,2011-07-19,42.40,0.3833,monsoon
25.48372,91.96474,Meghalaya,East Khasi Hills,2006-07-08,37.11,0.0808,monsoon
25.49881,91.82814,Meghalaya,East Khasi Hills,2003-07-04,0.40,0.4880,monsoon
25.46066,91.93833,Meghalaya,East Khasi Hills,2008-08-08,11.14,0.2561,monsoon
25.54146,91.91989,Meghalaya,East Khasi Hills,1998-08-27,38.17,0.0602,monsoon
25.58616,91.94501,Meghalaya,East Khasi Hills,2010-08-27,22.85,0.1211,monsoon
25.47214,91.95232,Meghalaya,East Khasi Hills,2021-08-15,55.46,0.1275,monsoon
25.52911,91.85833,Meghalaya,East Khasi Hills,2007-06-12,45.91,0.0708,monsoon
25.48562,91.80298,Meghalaya,East Khasi Hills,2000-09-23,26.90,0.2702,monsoon
25.52193,91.86799,Meghalaya,East Khasi Hills,2015-08-06,45.00,0.3288,monsoon
25.59395,91.95335,Meghalaya,East Khasi Hills,2001-08-19,58.53,0.1896,monsoon
25.53052,91.86748,Meghalaya,East Khasi Hills,2002-09-20,27.71,0.1886,monsoon
25.39360,91.85836,Meghalaya,East Khasi Hills,2001-09-20,38.59,0.1034,monsoon
25.52724,91.79072,Meghalaya,East Khasi Hills,2020-08-07,55.13,0.3438,monsoon
25.57397,92.00516,Meghalaya,East Khasi Hills,2022-09-21,15.00,0.5101,monsoon
25.48670,91.94954,Meghalaya,East Khasi Hills,2012-07-18,53.20,0.1827,monsoon
25.55974,91.94619,Meghalaya,East Khasi Hills,2013-08-25,5.94,0.1835,monsoon
25.45859,91.95806,Meghalaya,East Khasi Hills,2014-07-05,38.94,0.3966,monsoon
25.41087,91.93460,Meghalaya,East Khasi Hills,2013-08-18,46.99,0.2771,monsoon
25.50847,91.88534,Meghalaya,East Khasi Hills,2011-06-24,36.91,0.1591,monsoon
25.39461,91.89017,Meghalaya,East Khasi Hills,2022-09-08,29.78,0.2713,monsoon
25.48561,91.87435,Meghalaya,East Khasi Hills,2016-06-21,37.08,0.0832,monsoon
25.57721,92.05808,Meghalaya,East Khasi Hills,2000-08-03,9.18,0.1852,monsoon
25.38541,91.93335,Meghalaya,East Khasi Hills,2007-06-21,13.01,0.1894,monsoon
25.42323,91.87217,Meghalaya,East Khasi Hills,2022-06-17,16.27,0.3209,monsoon
25.43808,91.92793,Meghalaya,East Khasi Hills,2008-09-06,35.91,0.4593,monsoon
25.49620,91.83935,Meghalaya,East Khasi Hills,2003-09-02,26.57,0.3419,monsoon
25.47806,91.99027,Meghalaya,East Khasi Hills,2019-06-21,14.74,0.2472,monsoon
25.58395,91.86034,Meghalaya,East Khasi Hills,2013-06-07,52.98,0.2921,monsoon
25.55726,91.93007,Meghalaya,East Khasi Hills,2012-09-14,22.50,0.1554,monsoon
25.52972,91.96396,Meghalaya,East Khasi Hills,2008-09-02,26.82,0.3560,monsoon
25.50874,91.92309,Meghalaya,East Khasi Hills,2001-06-27,24.64,0.5554,monsoon
25.52359,91.90567,Meghalaya,East Khasi Hills,2007-08-16,11.00,0.2557,monsoon
25.44828,91.90065,Meghalaya,East Khasi Hills,2008-07-27,43.92,0.3646,monsoon
25.55143,91.89661,Meghalaya,East Khasi Hills,2021-08-05,26.96,0.1489,monsoon
25.43328,91.86540,Meghalaya,East Khasi Hills,2005-07-06,1.07,0.3577,monsoon
25.55012,91.87303,Meghalaya,East Khasi Hills,2001-06-18,57.84,0.4217,monsoon
25.57117,91.98878,Meghalaya,East Khasi Hills,2008-07-17,48.96,0.3477,monsoon
25.51265,91.89349,Meghalaya,East Khasi Hills,2022-08-23,43.44,0.4754,monsoon
25.48943,91.85285,Meghalaya,East Khasi Hills,2010-09-26,52.16,0.4171,monsoon
25.52402,91.86902,Meghalaya,East Khasi Hills,2007-06-24,54.42,0.3524,monsoon
25.32831,91.96602,Meghalaya,East Khasi Hills,2014-09-04,20.32,0.2980,monsoon
25.51814,91.94054,Meghalaya,East Khasi Hills,2014-08-09,36.70,0.2959,monsoon
25.49320,91.93362,Meghalaya,East Khasi Hills,2005-09-26,36.57,0.1864,monsoon
25.49696,91.88455,Meghalaya,East Khasi Hills,2022-09-16,16.11,0.0474,monsoon
25.54239,91.93440,Meghalaya,East Khasi Hills,2012-06-25,13.39,0.4090,monsoon
25.49551,91.86139,Meghalaya,East Khasi Hills,1999-06-16,6.92,0.3924,monsoon
25.43159,91.88442,Meghalaya,East Khasi Hills,2008-09-02,39.59,0.4201,monsoon
17.73777,73.60279,Maharashtra,Satara,2007-09-17,12.75,0.2595,monsoon
17.86271,73.60384,Maharashtra,Satara,2006-07-02,11.42,0.4009,monsoon
17.86854,73.57759,Maharashtra,Satara,2010-09-14,51.40,0.2787,monsoon
17.83882,73.66636,Maharashtra,Satara,2013-06-01,30.69,0.1306,monsoon
17.90994,73.58026,Maharashtra,Satara,1998-08-02,5.50,0.2020,monsoon
17.89664,73.57472,Maharashtra,Satara,2020-06-13,43.05,0.3719,monsoon
17.76445,73.65872,Maharashtra,Satara,2020-09-21,15.09,0.3158,monsoon
17.91293,73.56770,Maharashtra,Satara,2013-07-25,52.60,0.3125,monsoon
17.84430,73.59773,Maharashtra,Satara,2012-08-03,18.64,0.1709,monsoon
17.92914,73.50512,Maharashtra,Satara,2015-09-07,12.10,0.5416,monsoon
17.82309,73.64225,Maharashtra,Satara,2009-08-12,5.18,0.2220,monsoon
17.90180,73.71645,Maharashtra,Satara,2007-06-17,30.74,0.1528,monsoon
17.88301,73.64327,Maharashtra,Satara,2006-06-28,27.10,0.5829,monsoon
17.91819,73.68771,Maharashtra,Satara,2001-06-20,45.10,0.3638,monsoon
17.90748,73.54923,Maharashtra,Satara,2019-09-16,27.93,0.4873,monsoon
17.88469,73.61418,Maharashtra,Satara,2006-09-02,20.69,0.3318,monsoon
17.80782,73.54341,Maharashtra,Satara,2005-07-03,15.77,0.6798,monsoon
17.81137,73.58633,Maharashtra,Satara,2022-09-05,16.76,0.2516,monsoon
17.86497,73.64633,Maharashtra,Satara,2010-06-19,55.68,0.2387,monsoon
17.89950,73.60611,Maharashtra,Satara,2013-08-10,9.99,0.2062,monsoon
17.86351,73.51524,Maharashtra,Satara,2004-07-07,59.29,0.3946,monsoon
17.93751,73.52110,Maharashtra,Satara,2004-06-19,19.68,0.2843,monsoon
17.88325,73.51713,Maharashtra,Satara,2016-07-23,5.39,0.3685,monsoon
17.84210,73.62949,Maharashtra,Satara,2009-07-13,15.00,0.1408,monsoon
17.88331,73.72383,Maharashtra,Satara,2001-07-25,3.60,0.4152,monsoon
17.91355,73.68175,Maharashtra,Satara,2018-06-21,47.42,0.3619,monsoon
17.91949,73.48624,Maharashtra,Satara,2008-07-21,30.80,0.2998,monsoon
18.01270,73.68526,Maharashtra,Satara,2014-06-25,20.29,0.1855,monsoon
17.85987,73.65618,Maharashtra,Satara,2006-09-06,39.76,0.5249,monsoon
17.89559,73.50728,Maharashtra,Satara,2012-07-22,37.88,0.4076,monsoon
17.92557,73.58181,Maharashtra,Satara,2017-06-27,56.40,0.3228,monsoon
17.89859,73.66573,Maharashtra,Satara,2020-08-28,57.68,0.0902,monsoon
17.86996,73.63303,Maharashtra,Satara,2003-09-17,40.87,0.3094,monsoon
17.80704,73.52145,Maharashtra,Satara,2014-07-22,49.09,0.3151,monsoon
17.86935,73.63664,Maharashtra,Satara,2020-09-25,47.57,0.1818,monsoon
17.83558,73.47175,Maharashtra,Satara,2014-08-24,29.53,0.1982,monsoon
17.79640,73.58663,Maharashtra,Satara,2001-08-26,42.30,0.4441,monsoon
17.85226,73.66828,Maharashtra,Satara,2002-07-24,4.79,0.2666,monsoon
17.83717,73.60110,Maharashtra,Satara,2003-06-11,45.51,0.1349,monsoon
17.93503,73.57006,Maharashtra,Satara,2000-07-21,57.71,0.2530,monsoon
17.93607,73.65336,Maharashtra,Satara,2016-09-12,5.19,0.1020,monsoon
17.84577,73.65849,Maharashtra,Satara,2022-09-23,50.18,0.2336,monsoon
17.88439,73.67860,Maharashtra,Satara,2010-09-23,55.99,0.7524,monsoon
17.78851,73.65246,Maharashtra,Satara,2012-09-27,13.65,0.2876,monsoon
17.87034,73.66488,Maharashtra,Satara,2017-07-17,31.54,0.3571,monsoon
17.92394,73.64397,Maharashtra,Satara,2008-07-14,55.68,0.2811,monsoon
17.94950,73.61593,Maharashtra,Satara,2009-09-05,57.62,0.1161,monsoon
17.85722,73.60537,Maharashtra,Satara,2012-08-18,7.76,0.2758,monsoon
17.96311,73.58576,Maharashtra,Satara,2005-07-16,21.01,0.2531,monsoon
17.80906,73.52726,Maharashtra,Satara,1999-07-15,41.92,0.5214,monsoon
17.82514,73.54268,Maharashtra,Satara,2012-09-19,13.37,0.1971,monsoon
17.94258,73.58308,Maharashtra,Satara,2018-06-24,19.55,0.4673,monsoon
18.00027,73.61449,Maharashtra,Satara,1999-06-05,1.50,0.1649,monsoon
17.92961,73.68645,Maharashtra,Satara,2003-08-13,9.30,0.3463,monsoon
17.89758,73.59749,Maharashtra,Satara,2004-06-21,33.78,0.1078,monsoon
17.76829,73.66021,Maharashtra,Satara,2018-06-23,39.22,0.3680,monsoon
17.77865,73.66476,Maharashtra,Satara,2010-09-22,38.97,0.1653,monsoon
17.90776,73.58611,Maharashtra,Satara,2011-07-23,46.72,0.0637,monsoon
17.87852,73.63568,Maharashtra,Satara,2014-08-24,24.98,0.1494,monsoon
17.83365,73.58539,Maharashtra,Satara,2004-07-27,16.48,0.3430,monsoon
17.90393,73.67933,Maharashtra,Satara,2015-06-18,1.03,0.2846,monsoon
17.90691,73.63815,Maharashtra,Satara,1998-06-07,12.48,0.0713,monsoon
17.95666,73.52857,Maharashtra,Satara,2000-09-16,18.81,0.3378,monsoon
17.90820,73.60969,Maharashtra,Satara,2018-06-20,10.77,0.2628,monsoon
17.97370,73.69889,Maharashtra,Satara,2014-08-03,1.31,0.1551,monsoon
17.90048,73.58913,Maharashtra,Satara,2002-07-22,9.53,0.1942,monsoon
17.89308,73.62686,Maharashtra,Satara,2008-07-16,40.00,0.2950,monsoon
17.96386,73.63275,Maharashtra,Satara,1999-09-27,37.81,0.2565,monsoon
17.84129,73.53780,Maharashtra,Satara,2014-08-06,56.15,0.1783,monsoon
18.06887,73.63064,Maharashtra,Satara,2016-08-26,47.91,0.2013,monsoon
17.92252,73.51637,Maharashtra,Satara,2004-07-13,34.11,0.1322,monsoon
17.92285,73.56246,Maharashtra,Satara,2006-07-17,8.34,0.1831,monsoon
17.93151,73.66454,Maharashtra,Satara,2003-08-19,33.89,0.0809,monsoon
18.01263,73.62141,Maharashtra,Satara,2007-06-17,3.79,0.0740,monsoon
17.94755,73.58173,Maharashtra,Satara,2004-06-26,25.91,0.1593,monsoon
17.80370,73.62679,Maharashtra,Satara,2004-08-05,23.48,0.3609,monsoon
17.98421,73.59639,Maharashtra,Satara,2008-08-21,25.73,0.2540,monsoon
17.87955,73.60075,Maharashtra,Satara,2019-06-28,16.86,0.3569,monsoon
17.90643,73.63941,Maharashtra,Satara,2017-09-07,41.18,0.2704,monsoon
17.82324,73.55636,Maharashtra,Satara,2005-08-08,50.47,0.3282,monsoon
17.93157,73.60242,Maharashtra,Satara,2021-06-14,46.13,0.1590,monsoon
17.86092,73.58126,Maharashtra,Satara,2003-09-21,37.70,0.1540,monsoon
17.90601,73.50486,Maharashtra,Satara,2020-09-27,32.35,0.2442,monsoon
17.88295,73.54477,Maharashtra,Satara,2005-07-23,1.96,0.3516,monsoon
18.01550,73.69409,Maharashtra,Satara,2011-07-23,43.40,0.1387,monsoon
18.01894,73.62308,Maharashtra,Satara,2003-07-13,32.74,0.1961,monsoon
11.29703,76.67794,Tamil Nadu,Nilgiris,2015-07-15,3.02,0.0652,monsoon
11.37352,76.65635,Tamil Nadu,Nilgiris,2011-07-28,1.87,0.2480,monsoon
11.44528,76.82730,Tamil Nadu,Nilgiris,2003-06-15,59.38,0.4155,monsoon
11.53659,76.76019,Tamil Nadu,Nilgiris,2001-07-25,29.66,0.2954,monsoon
11.40370,76.74932,Tamil Nadu,Nilgiris,2017-07-24,21.40,0.2052,monsoon
11.35408,76.73458,Tamil Nadu,Nilgiris,2004-06-06,16.57,0.0874,monsoon
11.32890,76.63980,Tamil Nadu,Nilgiris,2010-09-28,58.80,0.2481,monsoon
11.43312,76.77665,Tamil Nadu,Nilgiris,2004-08-21,15.21,0.3292,monsoon
11.29412,76.64941,Tamil Nadu,Nilgiris,2014-09-04,43.57,0.7797,monsoon
11.43302,76.71700,Tamil Nadu,Nilgiris,1999-08-01,17.10,0.4696,monsoon
11.44906,76.60164,Tamil Nadu,Nilgiris,2006-06-08,4.32,0.2225,monsoon
11.42618,76.57755,Tamil Nadu,Nilgiris,2011-09-01,41.03,0.5335,monsoon
11.38682,76.71910,Tamil Nadu,Nilgiris,2008-07-11,0.20,0.2217,monsoon
11.43390,76.65145,Tamil Nadu,Nilgiris,2013-08-28,40.58,0.3150,monsoon
11.41026,76.58065,Tamil Nadu,Nilgiris,2002-07-14,15.10,0.5635,monsoon
11.35331,76.73244,Tamil Nadu,Nilgiris,2009-07-01,44.79,0.1401,monsoon
11.51102,76.82720,Tamil Nadu,Nilgiris,2016-07-14,46.21,0.1932,monsoon
11.37890,76.78337,Tamil Nadu,Nilgiris,2006-07-07,43.47,0.3609,monsoon
11.44655,76.68456,Tamil Nadu,Nilgiris,2001-08-24,1.57,0.5356,monsoon
11.25488,76.70053,Tamil Nadu,Nilgiris,2019-08-03,42.25,0.3290,monsoon
11.47659,76.75326,Tamil Nadu,Nilgiris,2017-06-22,59.41,0.5110,monsoon
11.48813,76.76733,Tamil Nadu,Nilgiris,2015-06-13,14.63,0.6318,monsoon
11.40179,76.67939,Tamil Nadu,Nilgiris,2017-09-01,16.53,0.6328,monsoon
11.43353,76.70205,Tamil Nadu,Nilgiris,2017-08-19,48.83,0.3580,monsoon
11.43351,76.71804,Tamil Nadu,Nilgiris,2016-09-13,9.71,0.3517,monsoon
11.36143,76.73323,Tamil Nadu,Nilgiris,2010-08-22,39.67,0.5116,monsoon
11.43283,76.69202,Tamil Nadu,Nilgiris,1998-08-18,45.33,0.1212,monsoon
11.35148,76.69279,Tamil Nadu,Nilgiris,2012-09-23,2.33,0.1660,monsoon
11.36347,76.78279,Tamil Nadu,Nilgiris,2004-08-13,33.27,0.2242,monsoon
11.46762,76.77257,Tamil Nadu,Nilgiris,2017-07-01,34.60,0.3474,monsoon
11.45848,76.72864,Tamil Nadu,Nilgiris,2009-08-04,18.28,0.1710,monsoon
11.35762,76.80315,Tamil Nadu,Nilgiris,2020-06-13,52.59,0.4674,monsoon
11.35599,76.67681,Tamil Nadu,Nilgiris,2012-07-12,9.85,0.2446,monsoon
11.36126,76.79738,Tamil Nadu,Nilgiris,2011-08-23,21.92,0.1547,monsoon
11.44396,76.73255,Tamil Nadu,Nilgiris,2020-06-12,50.94,0.1185,monsoon
11.34000,76.89626,Tamil Nadu,Nilgiris,2009-08-25,11.52,0.4798,monsoon
11.42140,76.62845,Tamil Nadu,Nilgiris,2007-08-06,49.30,0.2046,monsoon
11.44481,76.65864,Tamil Nadu,Nilgiris,2007-07-11,4.84,0.2699,monsoon
11.39471,76.72513,Tamil Nadu,Nilgiris,2019-06-22,29.40,0.0738,monsoon
11.46060,76.72383,Tamil Nadu,Nilgiris,2016-08-04,4.61,0.2246,monsoon
11.38174,76.81701,Tamil Nadu,Nilgiris,2002-09-09,40.71,0.1048,monsoon
11.38717,76.65990,Tamil Nadu,Nilgiris,2010-08-22,47.46,0.4023,monsoon
11.34137,76.75430,Tamil Nadu,Nilgiris,2007-07-17,51.01,0.1916,monsoon
11.46103,76.76975,Tamil Nadu,Nilgiris,2014-08-22,58.88,0.3456,monsoon
11.35401,76.74228,Tamil Nadu,Nilgiris,1999-07-15,40.35,0.0376,monsoon
11.42099,76.64234,Tamil Nadu,Nilgiris,2015-07-25,46.17,0.4206,monsoon
11.39572,76.78447,Tamil Nadu,Nilgiris,2016-07-25,30.39,0.2332,monsoon
11.33683,76.77376,Tamil Nadu,Nilgiris,2003-06-28,54.77,0.1305,monsoon
11.36345,76.73598,Tamil Nadu,Nilgiris,2001-09-04,38.66,0.6981,monsoon
11.48297,76.71226,Tamil Nadu,Nilgiris,2013-08-17,53.02,0.2348,monsoon
11.41210,76.71357,Tamil Nadu,Nilgiris,2004-06-04,14.20,0.1921,monsoon
11.33945,76.69528,Tamil Nadu,Nilgiris,2021-09-07,29.85,0.1146,monsoon
11.41832,76.73845,Tamil Nadu,Nilgiris,2017-06-09,43.82,0.2766,monsoon
11.39123,76.70187,Tamil Nadu,Nilgiris,2021-08-19,12.24,0.4183,monsoon
11.60724,76.64909,Tamil Nadu,Nilgiris,2011-06-13,12.76,0.2643,monsoon
11.41711,76.63708,Tamil Nadu,Nilgiris,2021-07-25,58.68,0.5085,monsoon
11.37716,76.65488,Tamil Nadu,Nilgiris,1998-08-09,26.13,0.3432,monsoon
11.48520,76.71333,Tamil Nadu,Nilgiris,2005-09-18,10.99,0.5077,monsoon
11.28954,76.69838,Tamil Nadu,Nilgiris,1998-09-22,19.95,0.1198,monsoon
11.40566,76.71292,Tamil Nadu,Nilgiris,2014-09-28,23.90,0.2113,monsoon
11.51967,76.73005,Tamil Nadu,Nilgiris,2010-06-07,37.42,0.2449,monsoon
11.39303,76.66236,Tamil Nadu,Nilgiris,2005-06-21,55.39,0.1641,monsoon
11.29600,76.78794,Tamil Nadu,Nilgiris,2005-09-03,59.20,0.2941,monsoon
11.37624,76.68394,Tamil Nadu,Nilgiris,2014-09-16,39.14,0.0930,monsoon
11.48727,76.67399,Tamil Nadu,Nilgiris,2002-07-12,42.03,0.4145,monsoon
11.42256,76.72894,Tamil Nadu,Nilgiris,2010-06-27,19.38,0.0706,monsoon
11.34967,76.58981,Tamil Nadu,Nilgiris,2013-08-22,51.44,0.7941,monsoon
11.35889,76.65257,Tamil Nadu,Nilgiris,2003-06-26,13.15,0.3392,monsoon
11.36642,76.75886,Tamil Nadu,Nilgiris,2003-06-24,6.47,0.4421,monsoon
11.42167,76.59575,Tamil Nadu,Nilgiris,2006-09-12,58.40,0.3269,monsoon
11.48029,76.76705,Tamil Nadu,Nilgiris,2012-07-21,51.86,0.0989,monsoon
11.46315,76.79067,Tamil Nadu,Nilgiris,2004-06-01,18.29,0.1770,monsoon
11.42736,76.67783,Tamil Nadu,Nilgiris,2007-08-16,40.54,0.2455,monsoon
11.32010,76.71751,Tamil Nadu,Nilgiris,2011-07-02,28.07,0.4751,monsoon
11.32032,76.76715,Tamil Nadu,Nilgiris,2002-08-21,19.46,0.1159,monsoon
11.43200,76.67199,Tamil Nadu,Nilgiris,2012-09-28,17.28,0.4314,monsoon
11.31927,76.75207,Tamil Nadu,Nilgiris,2001-06-20,8.25,0.6248,monsoon
11.38647,76.65973,Tamil Nadu,Nilgiris,2001-08-24,33.00,0.2389,monsoon
11.41825,76.67134,Tamil Nadu,Nilgiris,2003-09-07,26.85,0.0231,monsoon
11.33174,76.65204,Tamil Nadu,Nilgiris,2005-07-28,30.78,0.4810,monsoon
11.33854,76.72056,Tamil Nadu,Nilgiris,1998-09-16,13.00,0.1893,monsoon
11.39435,76.76948,Tamil Nadu,Nilgiris,2022-07-19,56.32,0.1808,monsoon
11.43022,76.68895,Tamil Nadu,Nilgiris,2005-07-22,38.35,0.5864,monsoon
11.46369,76.62373,Tamil Nadu,Nilgiris,2018-09-18,53.99,0.0997,monsoon
11.43642,76.63504,Tamil Nadu,Nilgiris,2020-08-09,6.65,0.0513,monsoon
11.40442,76.72368,Tamil Nadu,Nilgiris,2018-09-18,37.41,0.2067,monsoon
11.35523,76.81065,Tamil Nadu,Nilgiris,2018-09-19,50.98,0.7118,monsoon
11.33575,76.72362,Tamil Nadu,Nilgiris,2000-08-25,19.92,0.1428,monsoon
11.36935,76.67679,Tamil Nadu,Nilgiris,2007-06-14,11.79,0.3515,monsoon
11.42460,76.74597,Tamil Nadu,Nilgiris,2016-07-15,15.97,0.2359,monsoon
11.42020,76.68563,Tamil Nadu,Nilgiris,2012-09-15,16.45,0.3082,monsoon
11.27401,76.67730,Tamil Nadu,Nilgiris,1998-08-04,26.89,0.1956,monsoon
11.35286,76.64249,Tamil Nadu,Nilgiris,2012-07-03,19.63,0.1666,monsoon
11.47227,76.78451,Tamil Nadu,Nilgiris,2018-07-01,16.35,0.3258,monsoon
11.40475,76.54765,Tamil Nadu,Nilgiris,2018-09-19,38.95,0.1354,monsoon
11.31498,76.74787,Tamil Nadu,Nilgiris,2007-06-12,3.28,0.4431,monsoon
11.54135,76.67218,Tamil Nadu,Nilgiris,2003-06-25,20.49,0.1346,monsoon
11.39826,76.67538,Tamil Nadu,Nilgiris,2005-09-20,41.42,0.6702,monsoon
11.42306,76.80154,Tamil Nadu,Nilgiris,2005-07-04,10.63,0.3410,monsoon
11.42397,76.65715,Tamil Nadu,Nilgiris,2006-09-03,13.33,0.4628,monsoon
27.07176,88.25108,West Bengal,Darjeeling,2017-07-28,41.73,0.3047,monsoon
27.01937,88.31812,West Bengal,Darjeeling,2020-09-17,39.98,0.1257,monsoon
27.08974,88.34686,West Bengal,Darjeeling,2005-08-08,49.78,0.1075,monsoon
27.06340,88.22374,West Bengal,Darjeeling,2008-09-28,16.70,0.4744,monsoon
27.04102,88.21531,West Bengal,Darjeeling,2012-09-19,20.45,0.5893,monsoon
26.94532,88.40047,West Bengal,Darjeeling,2009-08-07,2.64,0.3410,monsoon
27.10389,88.32109,West Bengal,Darjeeling,2004-07-09,52.14,0.6385,monsoon
27.03218,88.27485,West Bengal,Darjeeling,2007-07-08,34.99,0.4464,monsoon
26.97685,88.24396,West Bengal,Darjeeling,2013-09-24,17.96,0.1385,monsoon
26.95990,88.26937,West Bengal,Darjeeling,1998-07-03,4.26,0.3055,monsoon
27.01541,88.22857,West Bengal,Darjeeling,2006-08-21,43.43,0.2185,monsoon
26.89974,88.35300,West Bengal,Darjeeling,2005-06-16,44.95,0.3517,monsoon
27.04198,88.25339,West Bengal,Darjeeling,1999-09-03,40.00,0.2803,monsoon
26.94279,88.36561,West Bengal,Darjeeling,2001-08-18,12.31,0.3809,monsoon
27.02224,88.27596,West Bengal,Darjeeling,2010-07-22,54.80,0.4040,monsoon
26.96870,88.23740,West Bengal,Darjeeling,2000-08-21,45.21,0.1729,monsoon
26.98413,88.27442,West Bengal,Darjeeling,2006-07-15,39.50,0.2666,monsoon
26.95459,88.14255,West Bengal,Darjeeling,2012-06-10,39.09,0.3163,monsoon
26.99033,88.29275,West Bengal,Darjeeling,2019-09-05,54.27,0.3719,monsoon
27.11336,88.28979,West Bengal,Darjeeling,2000-09-01,55.71,0.4917,monsoon
27.08310,88.34948,West Bengal,Darjeeling,2008-09-11,35.78,0.1250,monsoon
27.02127,88.18682,West Bengal,Darjeeling,2000-07-18,25.06,0.1528,monsoon
26.99848,88.36971,West Bengal,Darjeeling,2008-07-02,21.89,0.1459,monsoon
27.05065,88.34924,West Bengal,Darjeeling,2010-06-28,49.16,0.4682,monsoon
27.06780,88.37512,West Bengal,Darjeeling,2017-08-17,38.71,0.3773,monsoon
26.95021,88.29684,West Bengal,Darjeeling,2009-07-09,4.73,0.1544,monsoon
26.99535,88.36083,West Bengal,Darjeeling,2021-09-27,8.62,0.2753,monsoon
26.89068,88.21173,West Bengal,Darjeeling,2001-09-06,54.02,0.0628,monsoon
27.06739,88.34278,West Bengal,Darjeeling,1999-06-27,53.08,0.0838,monsoon
27.12390,88.25373,West Bengal,Darjeeling,1998-09-08,57.11,0.1131,monsoon
27.00480,88.20092,West Bengal,Darjeeling,2006-06-11,25.73,0.4446,monsoon
26.87250,88.23255,West Bengal,Darjeeling,2002-07-12,47.07,0.4020,monsoon
27.03653,88.30033,West Bengal,Darjeeling,2000-07-28,49.71,0.1618,monsoon
26.94575,88.25054,West Bengal,Darjeeling,2003-09-08,19.01,0.1846,monsoon
26.96020,88.32256,West Bengal,Darjeeling,2022-08-28,8.81,0.1144,monsoon
27.03759,88.19151,West Bengal,Darjeeling,2018-09-10,59.82,0.1237,monsoon
